          58,        59.7853,        12.0210,        21.4291,        28.5945,        38.6685,         0.8543,       179.5340,         0.9771,         0.2687,        11.5697,         0.2265,       721.5712,      3754.6099,       148.5387,         2.8024,        14.7204,         6.6364,        33.6590,
          59,        57.1263,        11.9416,        21.2019,        29.0016,        39.3335,         0.9166,       165.0335,         0.9540,         0.2691,        11.1309,         0.2361,       733.7688,      3742.5144,       149.5289,         2.7477,        13.9199,         6.7475,        34.3088,
          60,        54.5643,        12.1353,        21.4535,        29.2638,        43.0007,         0.8623,       181.2617,         0.9750,         0.2598,        11.3438,         0.2380,       738.6729,      3707.0913,       150.4559,         2.7776,        14.6197,         6.8000,        35.1576,
          61,        56.8806,        12.6822,        21.9500,        28.9529,        41.5414,         0.8284,       182.6976,         0.9903,         0.2592,        11.7682,         0.2317,       735.3383,      3677.2585,       151.1458,         2.8393,        14.2090,         6.9476,        35.0981,
          62,        55.1026,        12.1759,        21.5627,        28.5991,        38.1321,         0.8404,       193.7089,         0.9944,         0.2680,        11.4743,         0.2214,       759.3253,      3748.0874,       150.9558,         2.7866,        14.7374,         6.9673,        35.1145,
          63,        53.8893,        12.0678,        21.6003,        28.7575,        36.7192,         0.8032,       189.8891,         0.9941,         0.2686,        11.0793,         0.2205,       760.4474,      3832.1780,       150.3638,         2.8109,        13.9794,         6.9246,        34.5523,
          64,        49.6302,        12.9718,        21.5499,        28.6025,        40.1376,         0.8081,       185.3327,         1.0355,         0.2603,        10.6272,         0.2223,       743.1243,      3753.5869,       149.3208,         2.8616,        14.4735,         6.8052,        34.9248,
          65,        53.6129,        13.1883,        21.3971,        28.1849,        40.7300,         0.8380,       185.8841,         1.0111,         0.2639,        10.1798,         0.2244,       762.2930,      3826.0857,       149.9112,         2.8820,        14.1323,         6.7412,        35.2646,
          66,        54.5502,        12.2128,        21.4824,        27.9362,        44.1050,         0.8588,       182.0386,         1.0399,         0.2666,         9.8015,         0.2193,       745.3403,      3912.9968,       150.7238,         2.9126,        13.3368,         6.6364,        34.7377,
          67,        53.1204,        13.1636,        21.3173,        27.4854,        41.7257,         0.9146,       180.1021,         1.0116,         0.2651,         9.8545,         0.2128,       758.9683,      3965.6150,       149.6618,         2.9550,        13.1992,         6.7046,        35.4202,
          68,        53.2003,        13.0261,        20.9564,        27.0823,        45.8535,         0.9665,       194.8952,         1.0128,         0.2624,         9.4617,         0.2129,       746.4045,      3952.6189,       151.1025,         2.9996,        12.6745,         6.6093,        35.5529,
          69,        54.3815,        12.3086,        21.1608,        26.8537,        42.3974,         0.9767,       203.1525,         1.0232,         0.2669,         9.0452,         0.2028,       766.5795,      3933.7568,       151.6108,         3.0268,        12.3493,         6.7153,        36.1530,
          70,        50.9654,        12.1842,        20.9429,        26.9002,        39.3187,         0.9994,       188.8171,         0.9903,         0.2650,         8.8099,         0.1948,       789.4203,      3960.2400,       151.6911,         3.0430,        12.7355,         6.6077,        35.7975,
          71,        52.5458,        12.8632,        20.4970,        26.8946,        40.7933,         0.9932,       186.7151,         0.9889,         0.2660,         8.8121,         0.2007,       803.2853,      3944.0845,       150.3139,         3.0260,        12.6088,         6.7487,        35.8943,
          72,        53.4952,        12.0807,        20.5524,        26.4663,        41.3191,         1.0383,       197.0888,         0.9818,         0.2605,         8.7154,         0.2024,       815.0326,      3928.9021,       150.4278,         3.0825,        12.2509,         6.8240,        35.5153,
          73,        54.0909,        11.8465,        20.7385,        26.6799,        40.0258,         1.0434,       209.3661,         0.9441,         0.2552,         8.5078,         0.1918,       811.3893,      3954.8281,       149.9577,         3.0554,        11.5866,         6.7623,        34.6924,
          74,        52.7579,        11.7319,        20.4992,        26.8643,        41.8960,         1.0691,       215.5649,         0.9341,         0.2593,         8.7419,         0.1852,       799.3478,      3998.0818,       151.3742,         3.0000,        11.7803,         6.6407,        35.2557,
          75,        51.6975,        12.1933,        20.1454,        27.1251,        45.1335,         1.1186,       203.4884,         0.9749,         0.2675,         8.5936,         0.1875,       805.6427,      3955.4795,       151.9345,         3.0382,        12.1824,         6.6405,        34.4402,
          76,        48.9829,        12.4370,        20.2060,        26.7298,        43.1395,         1.1071,       223.0650,         0.9370,         0.2576,         8.8935,         0.1767,       784.0272,      3962.1641,       152.3259,         3.0744,        11.3495,         6.7434,        34.3229,
          77,        48.3913,        13.3755,        20.4842,        26.7784,        42.7325,         1.0504,       231.0991,         0.9645,         0.2524,         8.5139,         0.1821,       759.2402,      3936.3420,       151.6267,         3.0142,        12.1391,         6.6346,        34.4304,
          78,        50.3026,        13.4064,        20.4944,        27.1149,        40.9462,         1.1001,       246.9100,         0.9861,         0.2496,         8.4098,         0.1716,       771.2891,      3908.1941,       151.3857,         3.0828,        12.0554,         6.6249,        34.3735,
          79,        47.1941,        13.4182,        20.6978,        27.0798,        38.8873,         1.0811,       256.0491,         0.9800,         0.2417,         8.6363,         0.1647,       756.6735,      3972.0151,       150.9902,         3.1230,        11.2495,         6.6766,        34.6974,
          80,        45.2193,        13.7842,        20.9819,        27.5155,        38.3943,         1.1339,       253.1821,         0.9701,         0.2517,         8.8559,         0.1754,       733.1085,      3891.1687,       150.0930,         3.0551,        10.4959,         6.6335,        34.4050,
          81,        49.7777,        13.4403,        20.8939,        27.8780,        41.1382,         1.0941,       241.7658,         0.9348,         0.2509,         9.1297,         0.1863,       715.0139,      3930.1938,       151.5390,         3.0804,        10.4135,         6.5550,        34.8870,
          82,        52.9578,        14.1807,        21.1447,        27.6574,        40.3547,         1.0652,       235.0807,         0.9283,         0.2530,         9.1366,         0.1961,       692.6485,      3874.7346,       150.8963,         3.0894,        10.4000,         6.6660,        35.0919,
          83,        55.8078,        14.9764,        21.4748,        27.8481,        38.6861,         1.0604,       223.7685,         0.9340,         0.2502,         9.5766,         0.1868,       682.6109,      3910.3176,       149.9644,         3.0580,        10.1906,         6.6305,        34.8572,
          84,        54.1607,        14.6826,        21.4608,        27.4907,        38.0709,         1.0179,       228.7481,         0.9691,         0.2556,         9.8154,         0.1883,       683.9111,      3938.3276,       151.4198,         3.0066,        10.7809,         6.7080,        35.6726,
          85,        56.5589,        14.0103,        21.3550,        27.7291,        40.8707,         1.0385,       225.8544,         0.9919,         0.2622,         9.9503,         0.1960,       673.9938,      3875.2344,       152.0653,         2.9615,        11.5641,         6.7808,        35.0401,
