sdoy,GPP,NEE,ER,NPP,Ra,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8,Rh
2596,0.0,0.0252,0.0252,0.0,0.0,372.817,675.7726,407.8001,354.8288,245.2788,383.3347,38670.6719,23241.8555,0.0252
2597,0.0,0.0221,0.0221,0.0,0.0,372.4294,675.7726,407.6624,355.3315,245.2787,383.3289,38670.6719,23241.8555,0.0221
2598,0.0,0.0164,0.0164,0.0,0.0,372.042,675.7726,407.5247,355.8453,245.2789,383.3177,38670.6719,23241.8555,0.0164
2599,0.0,0.0083,0.0083,0.0,0.0,371.6553,675.7726,407.3871,356.3667,245.2793,383.3084,38670.6719,23241.8555,0.0083
2600,0.0,0.0077,0.0077,0.0,0.0,371.2687,675.7726,407.2494,356.8864,245.2796,383.3019,38670.6719,23241.8555,0.0077
2601,0.0,0.0081,0.0081,0.0,0.0,370.8827,675.7726,407.1117,357.4044,245.2799,383.2963,38670.6719,23241.8555,0.0081
2602,0.0,0.0122,0.0122,0.0,0.0,370.497,675.7726,406.9741,357.9143,245.2801,383.2936,38670.6719,23241.8555,0.0122
2603,0.0,0.0146,0.0146,0.0,0.0,370.1118,675.7726,406.8372,358.422,245.2802,383.2886,38670.6719,23241.8555,0.0146
2604,0.0,0.0081,0.0081,0.0,0.0,369.7269,675.7726,406.7002,358.9398,245.2806,383.2806,38670.6719,23241.8555,0.0081
2605,0.0,0.0092,0.0092,0.0,0.0,369.3424,675.7726,406.5632,359.454,245.2809,383.2749,38670.6719,23241.8555,0.0092
2606,0.0,0.0114,0.0114,0.0,0.0,368.9584,675.7726,406.4263,359.9633,245.281,383.2713,38670.6719,23241.8555,0.0114
2607,0.0,0.0197,0.0197,0.0,0.0,368.5746,675.7726,406.2893,360.4602,245.2811,383.2708,38670.6719,23241.8555,0.0197
2608,0.0,0.0111,0.0111,0.0,0.0,368.1914,675.7726,406.1523,360.9733,245.2814,383.2619,38670.6719,23241.8555,0.0111
2609,0.0,0.0101,0.0101,0.0,0.0,367.8084,675.7726,406.0154,361.4865,245.2818,383.2543,38670.6719,23241.8555,0.0101
2610,0.0,0.0088,0.0088,0.0,0.0,367.4261,675.7726,405.8784,362.0005,245.2821,383.2469,38670.6719,23241.8555,0.0088
2611,0.0,0.0075,0.0075,0.0,0.0,367.0439,675.7726,405.7415,362.5144,245.2824,383.2415,38670.6719,23241.8555,0.0075
2612,0.0069,0.0018,0.0087,0.0,0.0,366.6623,675.7726,405.6045,363.025,245.2827,383.2378,38670.6719,23241.8555,0.0087
2613,0.3534,-0.3349,0.0185,0.0,0.0,366.281,675.7726,405.4675,363.5177,245.2827,383.2408,38670.6719,23241.8555,0.0185
2614,0.0699,-0.0496,0.0203,0.0,0.0,365.9001,675.7726,405.3306,364.0107,245.2826,383.2405,38670.6719,23241.8555,0.0203
2615,0.0129,0.0152,0.0281,0.0,0.0,365.5196,675.7726,405.1936,364.491,245.2824,383.2437,38670.6719,23241.8555,0.0281
2616,0.467,-0.4374,0.0297,0.0,0.0,365.1395,675.7726,405.0566,364.9713,245.2822,383.2438,38670.6719,23241.8555,0.0297
2617,0.0103,0.013,0.0233,0.0,0.0,364.7599,675.7726,404.9197,365.4643,245.2822,383.2373,38670.6719,23241.8555,0.0233
2618,0.1513,-0.1357,0.0157,0.0,0.0,364.3805,675.7726,404.783,365.9672,245.2824,383.2297,38670.6719,23241.8555,0.0157
2619,0.0,0.0221,0.0221,0.0,0.0,364.0016,675.7726,404.6467,366.456,245.2825,383.2285,38670.6719,23241.8555,0.0221
2620,0.0,0.0317,0.0317,0.0,0.0,363.623,675.7726,404.5105,366.9303,245.2823,383.2301,38670.6719,23241.8555,0.0317
2621,0.0,0.0315,0.0315,0.0,0.0,363.245,675.7726,404.3743,367.4079,245.2821,383.2273,38670.6719,23241.8555,0.0315
2622,0.4318,-0.404,0.0278,0.0,0.0,362.8671,675.7726,404.238,367.8911,245.282,383.2229,38670.6719,23241.8555,0.0278
2623,0.0,0.0319,0.032,0.0,0.0,362.4899,675.7726,404.1018,368.366,245.2818,383.2216,38670.6719,23241.8555,0.032
2624,0.0,0.0184,0.0184,0.0,0.0,362.1129,675.7726,403.9656,368.866,245.282,383.2098,38670.6719,23241.8555,0.0184
2625,0.0,0.0165,0.0165,0.0,0.0,361.7364,675.7726,403.8293,369.364,245.2821,383.2031,38670.6719,23241.8555,0.0165
2626,0.0,0.014,0.014,0.0,0.0,361.3602,675.7726,403.6931,369.8664,245.2824,383.194,38670.6719,23241.8555,0.014
2627,0.0,0.0148,0.0148,0.0,0.0,360.9845,675.7726,403.5569,370.3633,245.2825,383.1894,38670.6719,23241.8555,0.0148
2628,0.3116,-0.2832,0.0284,0.0,0.0,360.6091,675.7726,403.4207,370.8373,245.2823,383.1928,38670.6719,23241.8555,0.0284
2629,0.533,-0.5023,0.0307,0.0,0.0,360.2341,675.7726,403.2844,371.3085,245.282,383.1957,38670.6719,23241.8555,0.0307
2630,0.8379,-0.7737,0.0642,0.0,0.0,359.8595,675.7726,403.1482,371.7143,245.2808,383.2283,38670.6719,23241.8555,0.0642
2631,1.0646,-0.9739,0.0908,0.0,0.0,359.4852,675.7726,403.0116,372.0757,245.279,383.2758,38670.6719,23241.8555,0.0908
2632,0.6411,-0.5675,0.0736,0.0,0.0,359.1115,675.7726,402.8746,372.4802,245.2778,383.2948,38670.6719,23241.8555,0.0736
2633,0.5189,-0.4519,0.067,0.0,0.0,358.7379,675.7726,402.7377,372.8998,245.2768,383.3049,38670.6719,23241.8555,0.067
2634,0.8619,-0.7911,0.0707,0.0,0.0,358.365,675.7726,402.601,373.3069,245.2756,383.3238,38670.6719,23241.8555,0.0707
2635,1.0853,-0.9979,0.0874,0.0,0.0,357.9922,675.7726,402.4644,373.6806,245.2739,383.3591,38670.6719,23241.8555,0.0874
2636,0.5955,-0.5116,0.0839,0.0,0.0,357.6201,675.7726,402.3268,374.0687,245.2725,383.3823,38670.6719,23241.8555,0.0839
2637,0.0,0.0588,0.0588,0.0,0.0,357.248,675.7726,402.1896,374.5071,245.2717,383.3798,38670.6719,23241.8555,0.0588
2638,0.0,0.0588,0.0588,0.0,0.0,356.8767,675.7726,402.0526,374.9419,245.271,383.3801,38670.6719,23241.8555,0.0588
2639,0.8671,-0.7864,0.0807,0.0,0.0,356.5055,675.7726,401.9157,375.3328,245.2697,383.4023,38670.6719,23241.8555,0.0807
2640,0.0,0.0479,0.0479,0.0,0.0,356.1349,675.7726,401.7789,375.7898,245.2692,383.3906,38670.6719,23241.8555,0.0479
2641,0.0,0.0325,0.0325,0.0,0.0,355.7644,675.7726,401.6432,376.2668,245.2691,383.3763,38670.6719,23241.8555,0.0325
2642,0.1848,-0.1586,0.0262,0.0,0.0,355.3946,675.7726,401.5078,376.7487,245.2692,383.3649,38670.6719,23241.8555,0.0262
2643,0.5542,-0.5166,0.0376,0.0,0.0,355.0249,675.7726,401.3723,377.2043,245.2688,383.369,38670.6719,23241.8555,0.0376
2644,0.2094,-0.1546,0.0548,0.0,0.0,354.6558,675.7726,401.2368,377.6307,245.268,383.3821,38670.6719,23241.8555,0.0548
2645,0.0,0.049,0.049,0.0,0.0,354.287,675.7726,401.1013,378.0728,245.2674,383.3839,38670.6719,23241.8555,0.049
2646,0.432,-0.3847,0.0473,0.0,0.0,353.9185,675.7726,400.9658,378.518,245.2669,383.3839,38670.6719,23241.8555,0.0473
2647,0.9461,-0.8821,0.064,0.0,0.0,353.5505,675.7726,400.8303,378.9267,245.2659,383.404,38670.6719,23241.8555,0.064
2648,0.0,0.0592,0.0592,0.0,0.0,353.1829,675.7726,400.6944,379.3514,245.2651,383.4107,38670.6719,23241.8555,0.0592
2649,0.0,0.0603,0.0603,0.0,0.0,352.8156,675.7726,400.5584,379.7744,245.2643,383.4177,38670.6719,23241.8555,0.0603
2650,0.7921,-0.7107,0.0815,0.0,0.0,352.4487,675.7726,400.4221,380.1559,245.2629,383.4443,38670.6719,23241.8555,0.0815
2651,0.0,0.0626,0.0626,0.0,0.0,352.0823,675.7726,400.2852,380.578,245.2621,383.4488,38670.6719,23241.8555,0.0626
2652,0.0,0.0677,0.0677,0.0,0.0,351.7161,675.7726,400.1482,380.9901,245.2611,383.4581,38670.6719,23241.8555,0.0677
2653,0.0,0.0571,0.0571,0.0,0.0,351.3504,675.7726,400.0117,381.4232,245.2604,383.4556,38670.6719,23241.8555,0.0571
2654,0.8276,-0.7607,0.0669,0.0,0.0,350.9849,675.7726,399.8756,381.8335,245.2594,383.4663,38670.6719,23241.8555,0.0669
2655,0.9778,-0.8953,0.0826,0.0,0.0,350.6194,675.7726,399.7391,382.2112,245.258,383.4945,38670.6719,23241.8555,0.0826
2656,0.0,0.0725,0.0725,0.0,0.0,350.2546,675.7726,399.6028,382.6125,245.2569,383.5076,38670.6719,23241.8555,0.0725
2657,1.0591,-0.9707,0.0883,0.0,0.0,349.8905,675.7726,399.4666,382.9832,245.2554,383.5337,38670.6719,23241.8555,0.0883
2658,0.0,0.0713,0.0713,0.0,0.0,349.5265,675.7726,399.3304,383.387,245.2543,383.5443,38670.6719,23241.8555,0.0713
2659,0.0,0.0691,0.0691,0.0,0.0,349.1632,675.7726,399.1941,383.7974,245.2534,383.5493,38670.6719,23241.8555,0.0691
2660,0.072,-0.021,0.051,0.0,0.0,348.8,675.7726,399.0581,384.2391,245.2529,383.542,38670.6719,23241.8555,0.051
2661,0.0,0.0348,0.0348,0.0,0.0,348.4374,675.7726,398.9233,384.7046,245.2528,383.5275,38670.6719,23241.8555,0.0348
2662,0.6736,-0.6223,0.0513,0.0,0.0,348.0749,675.7726,398.7886,385.1338,245.2522,383.5332,38670.6719,23241.8555,0.0513
2663,0.1508,-0.0962,0.0546,0.0,0.0,347.7131,675.7726,398.6538,385.5565,245.2515,383.5411,38670.6719,23241.8555,0.0546
2664,0.0,0.0509,0.0509,0.0,0.0,347.3514,675.7726,398.519,385.99,245.2509,383.541,38670.6719,23241.8555,0.0509
2665,1.1697,-1.0957,0.074,0.0,0.0,346.9903,675.7726,398.3839,386.3737,245.2496,383.5675,38670.6719,23241.8555,0.074
2666,0.0,0.0627,0.0627,0.0,0.0,346.6294,675.7726,398.2484,386.7867,245.2488,383.5746,38670.6719,23241.8555,0.0627
2667,0.3457,-0.272,0.0737,0.0,0.0,346.269,675.7726,398.1127,387.1786,245.2477,383.5913,38670.6719,23241.8555,0.0737
2668,0.0,0.0752,0.0752,0.0,0.0,345.9089,675.7726,397.9766,387.569,245.2465,383.6078,38670.6719,23241.8555,0.0752
2669,0.0321,0.0953,0.1274,0.0,0.0,345.5493,675.7726,397.8411,387.8542,245.2439,383.6746,38670.6719,23241.8555,0.1274
2670,0.1731,-0.0796,0.0935,0.0,0.0,345.1898,675.7726,397.7056,388.2198,245.2424,383.6921,38670.6719,23241.8555,0.0935
2671,0.0,0.0521,0.0521,0.0,0.0,344.831,675.7726,397.5701,388.6609,245.2421,383.6779,38670.6719,23241.8555,0.0521
2672,0.1116,-0.0606,0.051,0.0,0.0,344.4723,675.7726,397.435,389.0951,245.2416,383.6731,38670.6719,23241.8555,0.051
2673,1.0722,-0.9936,0.0786,0.0,0.0,344.114,675.7726,397.2997,389.4696,245.2403,383.7008,38670.6719,23241.8555,0.0786
2674,1.1941,-1.0968,0.0973,0.0,0.0,343.756,675.7726,397.1641,389.8108,245.2384,383.7416,38670.6719,23241.8555,0.0973
2675,0.0,0.1095,0.1095,0.0,0.0,343.3986,675.7726,397.0286,390.1333,245.2363,383.7861,38670.6719,23241.8555,0.1095
2676,0.0,0.1069,0.1069,0.0,0.0,343.0415,675.7726,396.8931,390.4686,245.2345,383.8184,38670.6719,23241.8555,0.1069
2677,0.0,0.1008,0.1008,0.0,0.0,342.6848,675.7726,396.7576,390.8174,245.2328,383.8425,38670.6719,23241.8555,0.1008
2678,0.9141,-0.8014,0.1127,0.0,0.0,342.3282,675.7726,396.6221,391.1404,245.2308,383.8803,38670.6719,23241.8555,0.1127
2679,1.3861,-1.2471,0.139,0.0,0.0,341.9719,675.7726,396.4865,391.4109,245.228,383.9433,38670.6719,23241.8555,0.139
2680,2.4569,-2.2544,0.2025,0.0058,0.0391,341.618,675.7733,396.3528,391.6305,245.2245,384.0337,38670.6719,23241.8555,0.1634
2681,3.4836,-3.0119,0.4718,0.1954,0.2449,341.3588,675.7928,396.2948,391.7214,245.2192,384.1885,38670.6719,23241.8555,0.2269
2682,3.7081,-3.0628,0.6453,0.3345,0.4127,341.1689,675.8263,396.2924,391.809,245.2138,384.3387,38670.6719,23241.8555,0.2326
2683,4.1893,-3.2897,0.8996,0.5157,0.6127,341.0705,675.8779,396.3626,391.7918,245.2069,384.5355,38670.6719,23241.8555,0.2868
2684,0.0,0.4034,0.4034,0.0,0.2247,340.7152,675.8779,396.2271,392.0097,245.2034,384.6013,38670.6719,23241.8555,0.1786
2685,1.5611,-0.9789,0.5822,0.1921,0.3396,340.4562,675.8971,396.1684,392.0932,245.1981,384.7374,38670.6719,23241.8555,0.2426
2686,3.8275,-2.9707,0.8567,0.4134,0.5531,340.3071,675.9385,396.1977,392.0609,245.191,384.9268,38670.6719,23241.8555,0.3037
2687,4.484,-3.5032,0.9808,0.6094,0.7091,340.2557,675.9994,396.3052,392.0957,245.1849,385.082,38670.6719,23241.8555,0.2717
2688,0.1376,0.4525,0.5901,0.0742,0.3123,339.938,676.0068,396.1992,392.1246,245.1787,385.2328,38670.6719,23241.8555,0.2778
2689,4.51,-3.2975,1.2126,0.6262,0.7632,339.8955,676.0694,396.3136,391.8089,245.1677,385.5535,38670.6719,23241.8555,0.4494
2690,3.6245,-2.6463,0.9782,0.5027,0.6703,339.7911,676.1196,396.3784,391.7911,245.1609,385.7185,38670.6719,23241.8555,0.3078
2691,3.9453,-2.9005,1.0447,0.6195,0.7543,339.7454,676.1816,396.4899,391.8063,245.1544,385.8685,38670.6719,23241.8555,0.2904
2692,2.2237,-1.6678,0.5559,0.0,0.3296,339.3907,676.1816,396.3538,391.9483,245.1499,385.9567,38670.6719,23241.8555,0.2263
2693,3.0966,-2.1828,0.9138,0.4586,0.6466,339.2651,676.2275,396.4011,391.9917,245.1439,386.106,38670.6719,23241.8555,0.2672
2694,3.2367,-2.3292,0.9075,0.4272,0.6278,339.1239,676.2702,396.4359,392.0176,245.1376,386.2582,38670.6719,23241.8555,0.2797
2695,1.4109,-0.825,0.5858,0.0412,0.3515,338.7906,676.2743,396.3165,392.1415,245.1328,386.3556,38670.6719,23241.8555,0.2343
2696,1.7604,-1.2013,0.5592,0.0114,0.3546,338.4431,676.2755,396.1854,392.3221,245.1288,386.4263,38670.6719,23241.8555,0.2046
2697,0.5321,-0.02,0.5121,0.0,0.3766,338.09,676.2755,396.0499,392.6286,245.1266,386.4449,38670.6719,23241.8555,0.1355
2698,1.3832,-0.8887,0.4945,0.0,0.3429,337.7376,676.2755,395.9144,392.8927,245.1238,386.4915,38670.6719,23241.8555,0.1516
2699,3.334,-2.4058,0.9282,0.4777,0.7074,337.6231,676.3232,395.9694,393.0145,245.119,386.6116,38670.6719,23241.8555,0.2208
2700,3.4988,-2.2294,1.2694,0.7842,0.9546,337.6613,676.4017,396.1466,392.9484,245.1115,386.8243,38670.6719,23241.8555,0.3148
2701,0.2993,0.284,0.5834,0.0,0.4009,337.3086,676.4017,396.0108,393.1653,245.108,386.8825,38670.6719,23241.8555,0.1825
2702,3.0674,-1.9883,1.0791,0.4881,0.8273,337.2008,676.4506,396.0704,393.2359,245.1025,387.0168,38670.6719,23241.8555,0.2518
2703,4.148,-2.3739,1.774,1.1568,1.306,337.4263,676.5663,396.3969,392.8526,245.0906,387.3906,38670.6719,23241.8555,0.468
2704,2.8791,-1.5468,1.3324,0.7386,1.0058,337.4429,676.6402,396.5559,392.7948,245.0832,387.5731,38670.6719,23241.8555,0.3266
2705,3.4826,-1.5324,1.9502,1.4014,1.5195,337.7909,676.7803,396.9803,392.5242,245.0728,387.8622,38670.6719,23241.8555,0.4307
2706,4.0394,-1.8271,2.2123,1.5095,1.5898,338.1915,676.9313,397.4475,391.8736,245.057,388.3354,38670.7344,23241.8555,0.6226
2707,1.5276,-0.6882,0.8394,0.0,0.5734,337.8383,676.9313,397.3112,391.9761,245.0519,388.41,38670.7695,23241.8555,0.2659
2708,3.913,-2.1865,1.7266,1.1141,1.3996,338.0404,677.0427,397.6198,391.9281,245.0446,388.5832,38670.7695,23241.8555,0.3269
2709,2.7276,-1.3566,1.3711,0.7558,1.1374,338.0647,677.1182,397.7856,392.0657,245.04,388.6648,38670.7695,23241.8555,0.2336
2710,2.8917,-1.4889,1.4028,0.6129,1.144,338.0164,677.1796,397.8934,392.1427,245.0344,388.7863,38670.7695,23241.8555,0.2587
2711,4.2337,-2.203,2.0307,1.4575,1.6999,338.3894,677.3253,398.3389,392.0686,245.0267,388.988,38670.7695,23241.8555,0.3307
2712,3.989,-1.8826,2.1064,1.5509,1.7405,338.8103,677.4804,398.8222,391.9213,245.0181,389.2257,38670.7695,23241.8555,0.366
2713,4.2559,-2.1746,2.0813,1.4401,1.7261,339.1746,677.6244,399.2607,391.8098,245.0098,389.4372,38670.7695,23241.8555,0.3551
2714,4.3673,-2.1886,2.1788,1.5832,1.782,339.6103,677.7828,399.7563,391.61,245.0004,389.6956,38670.7695,23241.8555,0.3968
2715,4.7429,-2.516,2.2268,1.65,1.867,340.0788,677.9478,400.2785,391.493,244.9921,389.9074,38670.7695,23241.8555,0.3599
2716,4.6882,-2.399,2.2891,1.688,1.8972,340.5657,678.1167,400.8155,391.3092,244.9828,390.1551,38670.7695,23241.8555,0.392
2717,4.4294,-1.8896,2.5398,1.8844,2.0399,341.1504,678.3051,401.4311,390.9077,244.9704,390.5104,38670.7891,23241.8555,0.4999
2718,3.8982,-1.5722,2.326,1.5146,1.8175,341.5498,678.4565,401.8987,390.5094,244.9581,390.8489,38670.8438,23241.8555,0.5085
2719,4.3373,-1.4292,2.9081,2.3968,2.4079,342.39,678.6962,402.719,390.1351,244.9461,391.1701,38670.9219,23241.8555,0.5002
2720,5.2804,-1.9794,3.301,2.8617,2.7359,343.4626,678.9823,403.7253,389.6389,244.9323,391.5445,38671.0156,23241.8555,0.565
2721,5.4196,-1.8378,3.5817,3.0127,2.8295,344.6095,679.2836,404.7916,388.7737,244.9132,392.0957,38671.1094,23241.8555,0.7523
2722,5.345,-2.0599,3.2851,2.8932,2.7279,345.6954,679.5729,405.8097,388.3421,244.9003,392.4045,38671.2031,23241.8555,0.5572
2723,5.2501,-2.6284,2.6217,2.1007,2.1798,346.3841,679.7829,406.5107,388.1448,244.8907,392.5981,38671.2969,23241.8555,0.4419
2724,4.5198,-1.9004,2.6194,1.8931,2.0448,346.968,679.9722,407.1282,387.6613,244.8769,392.9487,38671.3906,23241.8555,0.5746
2725,2.7597,-0.5992,2.1605,1.5125,1.8261,347.3616,680.1234,407.5933,387.6657,244.8702,393.057,38671.4844,23241.8555,0.3344
2726,4.891,-0.5674,4.3235,3.3921,3.0245,348.6945,680.4626,408.8103,385.6552,244.8345,394.211,38671.5781,23241.8867,1.299
2727,4.1479,0.3175,4.4654,3.2266,2.8767,349.9436,680.7853,409.9607,383.1283,244.7911,395.5688,38671.6719,23241.9336,1.5887
2728,4.8911,-1.8404,3.0506,2.2337,2.2255,350.6945,681.0086,410.7135,382.256,244.7715,396.0255,38671.7656,23241.9805,0.8251
2729,4.925,-2.2858,2.6393,1.8896,1.9848,351.2728,681.1976,411.3286,381.701,244.7565,396.3476,38671.8594,23242.0273,0.6545
2730,4.6483,-0.9086,3.7398,2.9177,2.6992,352.3651,681.4894,412.3546,380.3364,244.7296,397.0933,38671.9531,23242.0742,1.0405
2731,5.0409,-1.2238,3.8171,3.1575,2.852,353.5757,681.8051,413.4763,379.1764,244.7056,397.7,38672.0469,23242.1211,0.965
2732,4.5051,-1.9908,2.5143,1.8132,1.9176,354.1132,681.9865,414.0598,378.7912,244.6928,397.9017,38672.1406,23242.168,0.5967
2733,3.3182,-1.6029,1.7153,0.9343,1.3515,354.2106,682.08,414.2914,378.8326,244.6864,397.9285,38672.2344,23242.2012,0.3638
2734,4.848,-2.2364,2.6116,1.8984,2.0051,354.79,682.2699,414.9087,378.3438,244.6721,398.2477,38672.3281,23242.2305,0.6065
2735,4.3582,-2.0858,2.2724,1.6735,1.8888,355.2565,682.4373,415.4359,378.3271,244.6647,398.3179,38672.4219,23242.2559,0.3836
2736,5.3252,-2.2157,3.1096,2.7711,2.6487,356.271,682.7145,416.4019,378.1277,244.6546,398.5004,38672.5156,23242.2559,0.4609
2737,4.8103,-2.1149,2.6954,1.8778,2.0148,356.838,682.9022,417.0103,377.5084,244.6384,398.8727,38672.6094,23242.2969,0.6806
2738,4.9731,-2.4178,2.5553,1.8908,2.0547,357.4109,683.0912,417.6239,377.2594,244.6275,399.0581,38672.7031,23242.3281,0.5005
2739,4.156,-1.6049,2.551,1.8635,2.0486,357.97,683.2775,418.2265,376.9954,244.6163,399.2597,38672.7969,23242.3535,0.5024
2740,5.2139,-1.553,3.6609,3.1784,2.9667,359.1859,683.5957,419.3547,376.3476,244.5996,399.6492,38672.8906,23242.3926,0.6942
2741,5.2097,-1.4286,3.7812,3.4552,3.1301,360.5389,683.9413,420.5933,375.8312,244.5847,399.9414,38672.9844,23242.4395,0.6511
2742,5.4022,-2.2356,3.1666,2.5082,2.4496,361.4171,684.1924,421.4526,375.2095,244.5682,400.2664,38673.0781,23242.4863,0.7169
2743,4.9584,-1.777,3.1814,2.4547,2.4332,362.2675,684.4379,422.2902,374.5263,244.5508,400.6222,38673.1719,23242.5332,0.7482
2744,4.8458,-1.5989,3.2469,2.4057,2.3974,363.0927,684.6785,423.1083,373.6488,244.5304,401.0671,38673.2656,23242.5801,0.8495
2745,4.6377,-1.6973,2.9404,2.1322,2.1824,363.7805,684.8917,423.8164,372.9721,244.513,401.4018,38673.3594,23242.627,0.7581
2746,5.3725,-1.3925,3.9799,3.3692,3.0335,365.0858,685.2285,425.0192,371.9001,244.4897,401.9446,38673.4531,23242.6738,0.9465
2747,5.1911,-1.7055,3.4855,2.7407,2.6053,366.0754,685.5026,425.9698,371.0294,244.4692,402.3383,38673.5469,23242.7207,0.8802
2748,4.5939,-1.9256,2.6683,1.9825,2.0868,366.6852,685.7009,426.6171,370.7586,244.4577,402.4398,38673.6406,23242.7676,0.5815
2749,4.3211,-1.5999,2.7212,1.8049,1.9569,367.2056,685.8815,427.1934,370.0945,244.4402,402.7544,38673.7344,23242.8145,0.7643
2750,4.515,-1.8936,2.6214,1.7795,1.9692,367.713,686.0594,427.7595,369.6579,244.4262,402.9565,38673.8281,23242.8613,0.6522
2751,4.9381,-1.6246,3.3135,2.6833,2.5846,368.6714,686.3278,428.6865,369.0576,244.4096,403.2484,38673.9219,23242.9082,0.7289
2752,4.489,-0.5846,3.9044,3.0391,2.8162,369.8068,686.6317,429.7559,367.7468,244.3823,403.8802,38674.0156,23242.9551,1.0883
2753,4.7997,-1.2333,3.5664,2.6828,2.5371,370.7627,686.9,430.682,366.6119,244.3575,404.3835,38674.1172,23243.002,1.0293
2754,4.531,-0.4041,4.1269,3.1686,2.8531,371.9607,687.2167,431.8025,364.9931,244.3253,405.1191,38674.2656,23243.0488,1.2738
2755,4.61,-0.3672,4.2428,3.0435,2.7485,373.0948,687.5209,432.8722,362.9722,244.2868,406.0224,38674.4375,23243.0957,1.4942
2756,5.2037,-1.7355,3.4681,2.5659,2.4246,373.9891,687.7775,433.7507,361.9446,244.2633,406.372,38674.6133,23243.1426,1.0435
2757,5.116,-1.5425,3.5735,2.7704,2.5851,374.9846,688.0546,434.7106,360.988,244.2408,406.7196,38674.7773,23243.1895,0.9884
2758,4.7128,-1.6792,3.0336,2.1245,2.1434,375.6561,688.267,435.4119,360.2248,244.2212,406.9772,38674.9219,23243.2363,0.8903
2759,4.2515,-1.0947,3.1567,2.176,2.1773,376.353,688.4847,436.1338,359.2641,244.1984,407.3466,38675.0664,23243.2832,0.9794
2760,5.0106,-2.0689,2.9417,2.1804,2.1722,377.051,688.7028,436.8569,358.7269,244.1822,407.5092,38675.1797,23243.3301,0.7696
2761,4.4424,-2.2241,2.2183,1.4486,1.6754,377.3826,688.8476,437.287,358.6119,244.1724,407.4916,38675.2734,23243.377,0.5429
2762,4.6014,-1.8647,2.7366,2.0124,2.0966,377.9958,689.0489,437.9427,358.2442,244.1588,407.6439,38675.3672,23243.4238,0.64
2763,4.7629,-2.2822,2.4807,1.7344,1.9007,378.4692,689.2223,438.487,358.0144,244.1472,407.7162,38675.4609,23243.4707,0.58
2764,3.9263,-1.6441,2.2822,1.3574,1.655,378.7538,689.358,438.8801,357.6821,244.134,407.8452,38675.5547,23243.5176,0.6273
2765,4.4915,-2.1066,2.3849,1.5578,1.8382,379.1382,689.5137,439.3532,357.5048,244.1231,407.9044,38675.6484,23243.5645,0.5466
2766,4.4268,-1.6798,2.7471,1.9583,2.1021,379.7224,689.7096,439.9866,357.1194,244.1091,408.0743,38675.7422,23243.6113,0.645
2767,4.6221,-0.525,4.097,3.4557,3.1109,381.0545,690.0553,441.2188,356.0544,244.0845,408.5739,38675.8359,23243.6582,0.9861
2768,4.3891,-1.0718,3.3173,2.6691,2.5547,381.9919,690.3222,442.1358,355.5158,244.068,408.7576,38675.9297,23243.7051,0.7626
2769,5.7212,-2.0683,3.6529,3.1422,2.8688,383.1647,690.6364,443.2412,354.9246,244.0506,408.9768,38676.0234,23243.752,0.7841
2770,4.8458,-1.6856,3.1601,2.4096,2.3801,383.961,690.8775,444.0496,354.3988,244.0343,409.1375,38676.1523,23243.7988,0.78
2771,4.2156,-1.6014,2.6142,1.9247,2.0399,384.5119,691.0699,444.6624,354.2587,244.024,409.1366,38676.2461,23243.8457,0.5744
2772,3.4428,-0.2804,3.1624,2.5997,2.5007,385.403,691.3299,445.5466,353.9157,244.0105,409.2514,38676.3398,23243.8926,0.6617
2773,4.1619,-1.5217,2.6402,1.7067,1.8615,385.8409,691.5005,446.0706,353.3491,243.9934,409.4791,38676.4336,23243.9395,0.7787
2774,4.1946,-1.0568,3.1379,2.2514,2.2276,386.5448,691.7256,446.8097,352.5414,243.9723,409.8182,38676.5625,23243.9863,0.9103
2775,5.372,-2.2946,3.0775,2.2862,2.2489,387.2599,691.9544,447.5603,351.9664,243.9548,410.0007,38676.7148,23244.0332,0.8285
2776,3.4299,-1.4667,1.9633,1.1241,1.4724,387.4055,692.0668,447.8511,351.9806,243.9467,409.9432,38676.8086,23244.0801,0.4909
2777,3.5338,-1.5911,1.9427,1.1417,1.5093,387.5694,692.181,448.1531,352.0211,243.939,409.9245,38676.9023,23244.127,0.4334
2778,3.7136,-1.5917,2.1218,1.2689,1.6319,387.8006,692.308,448.5076,351.9257,243.9291,409.9836,38676.9961,23244.1738,0.4899
2779,4.2249,-1.4587,2.7662,1.9499,2.0726,388.3718,692.5029,449.1345,351.4351,243.913,410.2264,38677.0898,23244.2207,0.6936
2780,3.9564,-1.3082,2.6481,1.8883,2.0594,388.9093,692.6918,449.7356,351.1871,243.9008,410.3304,38677.1836,23244.2676,0.5887
2781,5.5477,-1.772,3.7757,3.2127,2.9501,390.1027,693.013,450.8635,350.4976,243.8816,410.6357,38677.2773,23244.3145,0.8256
2782,3.5199,-1.4018,2.1181,1.2053,1.5897,390.2928,693.1336,451.1887,350.4352,243.8723,410.6092,38677.3711,23244.3613,0.5285
2783,3.1323,-1.3868,1.7456,0.9002,1.3665,390.3343,693.2236,451.3937,350.5909,243.8664,410.5324,38677.4648,23244.4082,0.3791
2784,3.3435,-1.3385,2.0049,1.1693,1.6297,390.51,693.3405,451.7062,350.6993,243.8598,410.5223,38677.5586,23244.4551,0.3752
